graph_id,start_node,end_node,speed,risk,cost,utility
Town05_Highway2,v_2_3,v_3_3,10,0.7797251803213191,5.399999448905578,94.60000055109442
Town05_Highway2,v_2_3,v_3_3,15,0.7747884594788319,3.5999996326037182,96.40000036739629
Town05_Highway2,v_2_3,v_3_3,20,0.20396031943400478,2.699999724452789,97.3000002755472
Town05_Highway2,v_2_3,v_3_3,25,0.36073076615581934,2.1599997795622308,97.84000022043777
Town05_Highway2,v_2_3,v_3_3,30,0.9188025886591764,1.7999998163018591,98.20000018369814
Town05_Highway2,v_2_3,v_3_3,5,0.9112890986888241,10.799998897811156,89.20000110218885
Town05_Highway2,v_2_3,v_3_2,10,0.44111548398287714,15.551654665654162,84.44834533434585
Town05_Highway2,v_2_3,v_3_2,15,0.4870324020648118,13.701103110436108,86.29889688956389
Town05_Highway2,v_2_3,v_3_2,20,0.17708403740426398,12.775827332827081,87.22417266717292
Town05_Highway2,v_2_3,v_3_2,25,0.3641736415335558,12.220661866261665,87.77933813373834
Town05_Highway2,v_2_3,v_3_2,30,0.9963164078994641,11.850551555218054,88.14944844478194
Town05_Highway2,v_2_3,v_3_2,5,0.5296595477794592,21.103309331308324,78.89669066869168
Town05_Highway2,v_2_3,v_3_1,10,0.2573512166070431,25.9946680499892,74.0053319500108
Town05_Highway2,v_2_3,v_3_1,15,0.1011716269758805,23.996445366659465,76.00355463334054
Town05_Highway2,v_2_3,v_3_1,20,0.381037337888363,22.9973340249946,77.0026659750054
Town05_Highway2,v_2_3,v_3_1,25,0.7066760784207321,22.39786721999568,77.60213278000433
Town05_Highway2,v_2_3,v_3_1,30,0.6574906345944782,21.998222683329733,78.00177731667027
Town05_Highway2,v_2_3,v_3_1,5,0.5220680193263372,31.989336099978402,68.0106639000216
Town05_Highway2,v_1_2,v_2_3,10,0.30656928857047305,20.923033737884708,79.07696626211529
Town05_Highway2,v_1_2,v_2_3,15,0.20283784344373862,17.282022491923136,82.71797750807687
Town05_Highway2,v_1_2,v_2_3,20,0.555310586062846,15.461516868942354,84.53848313105765
Town05_Highway2,v_1_2,v_2_3,25,0.4208468383388646,14.369213495153883,85.63078650484611
Town05_Highway2,v_1_2,v_2_3,30,0.513913351094205,13.641011245961568,86.35898875403844
Town05_Highway2,v_1_2,v_2_3,5,0.756334496233889,31.846067475769416,68.15393252423058
Town05_Highway2,v_1_2,v_2_2,10,0.27312637829494557,10.85043932602277,89.14956067397723
Town05_Highway2,v_1_2,v_2_2,15,0.8480837023795602,7.233626217348512,92.76637378265148
Town05_Highway2,v_1_2,v_2_2,20,0.3558869349237024,5.425219663011385,94.57478033698861
Town05_Highway2,v_1_2,v_2_2,25,0.6141148969955522,4.340175730409108,95.6598242695909
Town05_Highway2,v_1_2,v_2_2,30,0.3802409070073204,3.616813108674256,96.38318689132575
Town05_Highway2,v_1_2,v_2_2,5,0.8055920898904243,21.70087865204554,78.29912134795447
Town05_Highway2,v_1_2,v_2_1,10,0.8999538099697867,20.930028444418237,79.06997155558176
Town05_Highway2,v_1_2,v_2_1,15,0.7694010004191641,17.28668562961216,82.71331437038785
Town05_Highway2,v_1_2,v_2_1,20,0.6048564593064523,15.465014222209119,84.53498577779088
Town05_Highway2,v_1_2,v_2_1,25,0.7024847880944803,14.372011377767294,85.6279886222327
Town05_Highway2,v_1_2,v_2_1,30,0.5773522693774159,13.64334281480608,86.35665718519392
Town05_Highway2,v_1_2,v_2_1,5,0.11691906705357692,31.860056888836475,68.13994311116352
Town05_Highway2,v_1_1,v_2_3,10,0.32820377443525744,31.130246616576205,68.8697533834238
Town05_Highway2,v_1_1,v_2_3,15,0.3818440732574061,27.420164411050802,72.5798355889492
Town05_Highway2,v_1_1,v_2_3,20,0.19544080904936345,25.5651233082881,74.4348766917119
Town05_Highway2,v_1_1,v_2_3,25,0.21612865464489528,24.452098646630482,75.54790135336953
Town05_Highway2,v_1_1,v_2_3,30,0.7196391216165103,23.710082205525403,76.2899177944746
Town05_Highway2,v_1_1,v_2_3,5,0.42434791642152914,42.26049323315241,57.73950676684759
Town05_Highway2,v_1_1,v_2_2,10,0.001,20.906988078407245,79.09301192159276
Town05_Highway2,v_1_1,v_2_2,15,0.001,17.271325385604833,82.72867461439517
Town05_Highway2,v_1_1,v_2_2,20,0.001,15.453494039203623,84.54650596079638
Town05_Highway2,v_1_1,v_2_2,25,0.001,14.362795231362899,85.6372047686371
Town05_Highway2,v_1_1,v_2_2,30,0.001,13.635662692802416,86.36433730719759
Town05_Highway2,v_1_1,v_2_2,5,0.001,31.813976156814494,68.18602384318551
Town05_Highway2,v_1_1,v_2_1,10,0.001,10.834293043565786,89.1657069564342
Town05_Highway2,v_1_1,v_2_1,15,0.001,7.222862029043857,92.77713797095615
