graph_id,epoch,start_node,goal_node,candidate_index,risk,cost,utility,frenet_progress,time_progress,ratio,num_edges,path_nodes,path_speeds
Town05_Highway1,0,v_0_0,v_5_2,0,0.005,30.92126982387445,469.07873017612553,96.2525857630413,34.47238105675328,93815.74603522511,5,v_0_0 > v_1_1 > v_2_1 > v_3_2 > v_4_2 > v_5_2,30 > 30 > 30 > 30 > 30
Town05_Highway1,0,v_0_0,v_5_2,1,0.5323183929541851,30.89493957565059,469.1050604243494,93.25258579304123,34.63036254609648,881.2490168167526,5,v_0_0 > v_1_1 > v_2_2 > v_3_2 > v_4_2 > v_5_2,30 > 30 > 30 > 30 > 30
Town05_Highway1,0,v_0_0,v_5_2,2,0.823452728736029,30.830414192191654,469.16958580780835,90.25258582252528,35.01751484685008,569.7589787916146,5,v_0_0 > v_1_2 > v_2_2 > v_3_2 > v_4_2 > v_5_2,30 > 30 > 30 > 30 > 30
Town05_Highway1,1,v_5_2,v_10_2,0,0.005,30.026616484611125,469.9733835153889,75.40462605696752,39.840301092333235,93994.67670307777,5,v_5_2 > v_6_2 > v_7_3 > v_8_3 > v_9_3 > v_10_2,30 > 30 > 30 > 30 > 30
Town05_Highway1,1,v_5_2,v_10_2,1,0.3042750147000263,15.114823570660882,484.88517642933914,84.40462595826153,39.22459038130186,1593.575393981559,5,v_5_2 > v_6_2 > v_7_2 > v_8_2 > v_9_2 > v_10_2,30 > 20 > 30 > 10 > 30
Town05_Highway1,1,v_5_2,v_10_2,2,0.5011358210310936,12.15931807913562,487.84068192086437,84.40462595826153,39.22459038130186,973.4699884696442,5,v_5_2 > v_6_2 > v_7_2 > v_8_2 > v_9_2 > v_10_2,30 > 20 > 30 > 25 > 30
Town05_Highway1,1,v_5_2,v_10_2,3,1.0838031567572037,10.45762443550805,489.5423755644919,84.40462595826153,39.22459038130186,451.68937967409926,5,v_5_2 > v_6_2 > v_7_2 > v_8_2 > v_9_2 > v_10_2,30 > 30 > 30 > 25 > 30
Town05_Highway1,1,v_5_2,v_10_2,4,1.6917811142207329,10.129234936449688,489.87076506355027,84.40462595826153,39.22459038130186,289.55918761937136,5,v_5_2 > v_6_2 > v_7_2 > v_8_2 > v_9_2 > v_10_2,30 > 30 > 30 > 30 > 30
Town05_Highway1,2,v_10_2,v_13_2,0,0.003,4.9258448853017205,295.0741551146983,41.03093284981302,30.444930688189675,98358.05170489944,3,v_10_2 > v_11_2 > v_12_2 > v_13_2,30 > 30 > 30
Town05_Highway1,3,v_13_2,v_16_2,0,0.12601796491872708,4.925849625457696,295.0741503745423,41.0309628869866,30.44490224725382,2341.5244847418767,3,v_13_2 > v_14_2 > v_15_2 > v_16_2,30 > 30 > 30
Town05_Highway1,4,v_16_2,v_19_1,0,0.003,16.917838963055104,283.0821610369449,57.64784760149115,18.49296622166938,94360.7203456483,3,v_16_2 > v_17_2 > v_18_2 > v_19_1,30 > 30 > 30
