graph_id,epoch,segment_index,start_node,end_node,speed,risk,cost,utility,delta,objective,remaining_after,total_budget,psi
Town05_Highway1,0,3,v_0_0,v_1_2,30,0.001,21.813601634611818,78.18639836538819,0.1721490761326128,663.9661982465373,19.827850923867388,20.0,74.35659771395603
Town05_Highway1,0,4,v_1_2,v_2_2,30,0.001,3.616813108674256,96.38318689132576,0.1721490761326128,663.9661982465373,19.827850923867388,20.0,74.35659771395603
Town05_Highway1,0,1,v_2_2,v_3_2,30,0.001,1.799999816301858,98.20000018369814,0.1721490761326128,663.9661982465373,19.827850923867388,20.0,74.35659771395603
Town05_Highway1,0,6,v_3_2,v_4_2,30,0.001,1.800000274015869,98.19999972598411,0.1721490761326128,663.9661982465373,19.827850923867388,20.0,74.35659771395603
Town05_Highway1,0,2,v_4_2,v_5_2,30,0.001,1.7999993585878535,98.20000064141216,0.1721490761326128,663.9661982465373,19.827850923867388,20.0,74.35659771395603
Town05_Highway1,0,5,v_5_2,v_6_2,30,0.1661490761326128,1.8000002740158685,98.19999972598411,0.1721490761326128,663.9661982465373,19.827850923867388,20.0,74.35659771395603
Town05_Highway1,0,0,v_6_2,v_7_2,30,0.001,3.403387287255139,96.59661271274486,0.1721490761326128,663.9661982465373,19.827850923867388,20.0,74.35659771395603
Town05_Highway1,1,1,v_7_2,v_8_2,30,0.9950317911451416,1.6419504909372902,98.35804950906272,1.2256125970132854,295.0741526248213,18.602238326854103,20.0,76.30974048642351
Town05_Highway1,1,0,v_8_2,v_9_2,30,0.2295808058681439,1.6419474952918114,98.35805250470818,1.2256125970132854,295.0741526248213,18.602238326854103,20.0,76.30974048642351
Town05_Highway1,1,2,v_9_2,v_10_2,30,0.001,1.641949388949579,98.35805061105042,1.2256125970132854,295.0741526248213,18.602238326854103,20.0,76.30974048642351
Town05_Highway1,2,0,v_10_2,v_11_2,30,0.001,1.6419509165116783,98.35804908348832,0.9342179503536264,295.07415511469827,17.668020376500476,20.0,91.78013453631138
Town05_Highway1,2,1,v_11_2,v_12_2,30,0.001,1.6419476496933194,98.35805235030668,0.9342179503536264,295.07415511469827,17.668020376500476,20.0,91.78013453631138
Town05_Highway1,2,2,v_12_2,v_13_2,30,0.9322179503536264,1.641946319096723,98.35805368090328,0.9342179503536264,295.07415511469827,17.668020376500476,20.0,91.78013453631138
Town05_Highway1,3,1,v_13_2,v_14_2,30,0.001,1.64195040759255,98.35804959240744,0.003,295.0741503745423,17.665020376500475,20.0,105.64694625591326
Town05_Highway1,3,2,v_14_2,v_15_2,30,0.001,1.6419489982721374,98.35805100172786,0.003,295.0741503745423,17.665020376500475,20.0,105.64694625591326
Town05_Highway1,3,0,v_15_2,v_16_2,30,0.001,1.6419502195930085,98.358049780407,0.003,295.0741503745423,17.665020376500475,20.0,105.64694625591326
Town05_Highway1,4,0,v_16_2,v_17_2,30,0.001,1.7578398680773384,98.24216013192266,0.1919392226036845,283.0821610369449,17.47308115389679,20.0,105.69469299425617
Town05_Highway1,4,1,v_17_2,v_18_2,30,0.001,1.7999988565462797,98.20000114345372,0.1919392226036845,283.0821610369449,17.47308115389679,20.0,105.69469299425617
Town05_Highway1,4,2,v_18_2,v_19_1,30,0.1899392226036845,13.360000238431486,86.63999976156852,0.1919392226036845,283.0821610369449,17.47308115389679,20.0,105.69469299425617
